SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,player_name,season,player_id,season_type
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022501204,2025-12-10T00:00:00,LAL vs. SAS,L,25.65,5,9,0.556,0,0,0.0,1,2,0.5,3,5,8,1,0,1,0,2,3,1,11,-10,25.1,0,0,22.0,1,19,19,19,24,18,13,23,1,1,1,5,4,7,8,16,15,9,22,6,18,26,12,10,18,21,18,13,1,18,1,25:39,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07T00:00:00,LAL @ PHI,W,31.413333333333334,7,7,1.0,0,0,0.0,0,0,0.0,2,10,12,2,0,1,1,0,4,1,14,10,37.4,1,0,32.0,1,1,1,1,11,12,21,1,1,1,1,14,19,14,16,2,5,2,22,6,7,1,20,10,14,6,9,1,1,10,1,31:25,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500338,2025-12-05T00:00:00,LAL @ BOS,L,27.533333333333335,3,9,0.333,0,0,0.0,0,0,0.0,4,6,10,0,2,1,1,1,2,0,6,-7,22.0,0,0,20.0,1,19,19,19,19,25,13,28,1,1,1,14,19,14,4,12,8,15,11,6,7,17,8,22,25,18,19,13,1,19,1,27:32,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500336,2025-12-04T00:00:00,LAL @ TOR,W,31.65,8,11,0.727,0,0,0.0,1,1,1.0,3,5,8,0,2,0,2,2,1,1,17,-1,30.6,0,0,29.0,1,1,1,1,10,8,7,12,1,1,1,5,14,1,8,16,15,15,11,18,3,26,5,10,9,13,15,13,1,13,1,31:39,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500317,2025-12-01T00:00:00,LAL vs. PHX,L,27.866666666666667,6,8,0.75,0,0,0.0,0,0,0.0,2,7,9,1,0,1,0,0,2,0,12,-9,27.3,0,0,24.0,1,19,19,19,18,16,18,9,1,1,1,14,19,14,16,9,14,9,22,6,18,1,8,22,16,19,16,13,1,17,1,27:52,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500308,2025-11-30T00:00:00,LAL vs. NOP,W,26.983333333333334,7,9,0.778,0,0,0.0,8,8,1.0,3,9,12,1,0,0,4,0,0,4,22,14,49.9,1,0,43.0,1,1,1,1,21,12,13,7,1,1,1,1,1,1,8,5,5,9,22,18,1,1,1,1,2,4,2,1,1,3,1,26:59,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500078,2025-11-28T00:00:00,LAL vs. DAL,W,36.333333333333336,8,9,0.889,0,0,0.0,1,2,0.5,2,6,8,2,2,1,2,1,1,1,17,18,36.6,0,0,33.0,1,1,1,1,1,8,13,5,1,1,1,5,4,7,16,12,15,2,11,6,3,17,5,10,9,3,10,13,1,9,1,36:20,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500282,2025-11-23T00:00:00,LAL @ UTA,W,13.433333333333334,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,0,1,1,2,-4,8.6,0,0,7.0,1,1,1,1,28,28,28,26,1,1,1,14,19,14,23,24,25,15,22,6,18,1,5,10,28,15,27,13,1,28,1,13:26,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500253,2025-11-18T00:00:00,LAL vs. UTA,W,29.995,10,13,0.769,0,0,0.0,0,2,0.0,4,10,14,1,1,1,1,1,2,1,20,10,43.3,1,0,39.0,1,1,1,1,16,2,4,8,1,1,1,14,4,14,4,2,3,9,17,6,7,17,8,10,5,6,5,1,1,5,1,29:60,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500231,2025-11-15T00:00:00,LAL @ MIL,W,28.433333333333334,9,13,0.692,0,0,0.0,2,2,1.0,2,8,10,0,3,2,1,1,5,1,20,12,38.0,1,0,36.0,1,1,1,1,17,6,4,16,1,1,1,3,4,1,16,8,8,15,4,2,7,17,25,10,5,5,8,1,1,8,1,28:26,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500045,2025-11-14T00:00:00,LAL @ NOP,W,35.56666666666667,10,11,0.909,0,0,0.0,0,0,0.0,3,13,16,2,4,2,1,0,5,0,20,35,47.2,1,0,44.0,1,1,1,1,4,2,7,3,1,1,1,14,19,14,8,1,1,2,1,2,7,1,25,22,5,1,3,1,1,2,1,35:34,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500222,2025-11-12T00:00:00,LAL @ OKC,L,25.816666666666666,3,5,0.6,0,0,0.0,0,1,0.0,3,2,5,1,4,1,0,1,4,2,6,-18,12.5,0,0,14.0,1,19,19,19,22,25,25,21,1,1,1,14,14,14,8,24,23,9,1,6,18,17,20,5,25,27,25,13,1,23,1,25:49,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500198,2025-11-10T00:00:00,LAL @ CHA,W,32.935,7,10,0.7,0,0,0.0,0,0,0.0,3,3,6,0,3,0,0,2,3,0,14,2,18.2,0,0,20.0,1,1,1,1,9,12,12,15,1,1,1,14,19,14,8,21,20,15,4,18,18,26,12,22,14,10,20,13,1,19,1,32:56,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500185,2025-11-08T00:00:00,LAL @ ATL,L,19.9,5,5,1.0,0,0,0.0,1,1,1.0,2,3,5,0,3,0,0,0,0,2,11,-15,14.0,0,0,16.0,1,19,19,19,26,18,25,1,1,1,1,5,14,1,16,21,23,15,4,18,18,1,1,5,18,25,23,13,1,22,1,19:54,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500179,2025-11-05T00:00:00,LAL vs. SAS,W,33.11666666666667,9,13,0.692,0,0,0.0,4,4,1.0,4,6,10,0,0,1,2,1,3,3,22,1,43.0,1,0,38.0,1,1,1,1,8,6,4,16,1,1,1,2,2,1,4,12,8,15,22,6,3,17,12,3,2,11,6,1,1,7,1,33:07,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500163,2025-11-03T00:00:00,LAL @ POR,W,30.583333333333332,14,19,0.737,0,0,0.0,1,2,0.5,4,6,10,2,3,0,3,0,5,1,29,8,50.0,1,0,47.0,1,1,1,1,13,1,1,11,1,1,1,5,4,7,4,12,8,2,4,18,2,1,25,10,1,9,1,1,1,1,1,30:35,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500024,2025-10-31T00:00:00,LAL @ MEM,W,16.716666666666665,4,6,0.667,0,0,0.0,1,1,1.0,0,0,0,0,1,0,0,0,0,1,9,-17,8.0,0,0,9.0,1,1,1,1,27,24,23,18,1,1,1,5,14,1,27,28,28,15,17,18,18,1,1,10,24,26,28,13,1,27,1,16:43,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500136,2025-10-29T00:00:00,LAL @ MIN,W,35.29833333333333,8,11,0.727,0,0,0.0,1,2,0.5,1,9,10,3,2,0,1,0,3,2,17,0,34.5,1,0,32.0,1,1,1,1,6,8,7,12,1,1,1,5,4,7,23,5,8,1,11,18,7,1,12,5,9,12,12,1,1,10,1,35:18,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500122,2025-10-27T00:00:00,LAL vs. POR,L,35.55,8,15,0.533,0,0,0.0,0,0,0.0,5,3,8,2,3,2,1,1,4,0,16,-10,34.6,0,0,32.0,1,19,19,19,5,8,3,25,1,1,1,14,19,14,2,21,15,2,4,2,7,17,20,22,12,21,11,13,1,10,1,35:33,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500113,2025-10-26T00:00:00,LAL @ SAC,W,35.95,10,17,0.588,0,0,0.0,2,4,0.5,5,10,15,2,3,1,1,0,4,2,22,-6,46.0,1,0,43.0,1,1,1,1,3,2,2,22,1,1,1,3,2,7,2,2,2,2,4,6,7,1,20,5,2,17,4,1,1,3,1,35:57,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500019,2025-10-24T00:00:00,LAL vs. MIN,W,30.871666666666666,7,11,0.636,0,0,0.0,1,2,0.5,3,5,8,0,2,0,1,1,3,3,15,9,25.6,0,0,25.0,1,1,1,1,12,12,7,19,1,1,1,5,4,7,8,16,15,15,11,18,7,17,12,3,13,8,17,13,1,16,1,30:52,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500002,2025-10-21T00:00:00,LAL vs. GSW,L,33.88333333333333,5,7,0.714,0,0,0.0,0,2,0.0,2,4,6,0,4,0,1,0,3,1,10,-4,16.2,0,0,18.0,1,19,19,19,7,18,21,14,1,1,1,14,4,14,16,20,20,15,1,18,7,1,12,10,21,15,21,13,1,21,1,33:53,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500435,2025-12-27T00:00:00,NYK @ ATL,W,18.2,3,3,1.0,0,0,0.0,0,0,0.0,4,5,9,1,0,2,1,0,1,1,6,10,27.3,0,0,22.0,1,1,1,1,9,4,8,1,1,1,1,8,12,8,11,4,9,7,14,2,8,1,3,11,5,5,7,2,1,6,1,18:12,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500009,2025-12-25T00:00:00,NYK vs. CLE,W,16.615,0,1,0.0,0,0,0.0,0,2,0.0,8,5,13,2,1,0,1,0,2,2,0,0,20.6,0,0,17.0,1,1,1,1,15,17,18,17,1,1,1,8,6,8,2,4,3,2,5,13,8,1,9,5,19,12,10,2,1,11,1,16:37,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500416,2025-12-23T00:00:00,NYK @ MIN,L,26.05,1,4,0.25,0,0,0.0,0,0,0.0,6,1,7,1,2,1,2,0,3,2,2,-15,18.9,0,0,16.0,1,16,16,16,1,13,3,15,1,1,1,8,12,8,6,18,14,7,1,7,3,1,14,5,14,22,15,2,1,14,1,26:03,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500398,2025-12-21T00:00:00,NYK vs. MIA,W,22.366666666666667,3,4,0.75,0,0,0.0,3,3,1.0,2,5,7,2,0,2,1,0,3,2,9,6,29.4,0,0,24.0,1,1,1,1,4,4,3,10,1,1,1,2,5,1,20,4,14,2,14,2,8,1,14,5,2,8,5,2,1,4,1,22:22,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500382,2025-12-19T00:00:00,NYK vs. PHI,L,26.05,7,8,0.875,0,0,0.0,7,8,0.875,6,10,16,1,1,1,2,1,2,5,21,2,49.7,1,0,44.0,1,16,16,16,1,1,1,8,1,1,1,1,1,2,6,1,1,7,5,7,3,20,9,1,1,11,1,1,1,1,1,26:03,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022501229,2025-12-13T00:00:00,NYK @ ORL,W,17.441666666666666,2,2,1.0,0,0,0.0,1,2,0.5,4,5,9,0,0,0,4,0,0,1,5,4,27.8,0,0,22.0,1,1,1,1,10,9,14,1,1,1,1,4,6,3,11,4,9,17,14,13,1,1,1,11,9,9,6,2,1,6,1,17:27,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022501202,2025-12-09T00:00:00,NYK @ TOR,W,15.985,0,0,0.0,0,0,0.0,2,8,0.25,4,1,5,4,2,1,1,0,5,4,2,-6,18.0,0,0,15.0,1,1,1,1,19,17,20,17,1,1,1,3,1,5,11,18,18,1,1,7,8,1,21,2,14,18,16,2,1,15,1,15:59,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500357,2025-12-07T00:00:00,NYK vs. ORL,W,24.585,3,4,0.75,0,0,0.0,0,0,0.0,8,5,13,2,1,1,1,0,3,2,6,8,29.6,0,0,25.0,1,1,1,1,3,4,3,10,1,1,1,8,12,8,2,4,3,2,5,7,8,1,14,5,5,6,3,2,1,3,1,24:35,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500343,2025-12-05T00:00:00,NYK vs. UTA,W,16.0,2,2,1.0,0,0,0.0,0,0,0.0,3,4,7,1,1,2,1,0,1,1,4,13,21.9,0,0,18.0,1,1,1,1,18,9,14,1,1,1,1,8,12,8,16,13,14,7,5,2,8,1,3,11,11,4,8,2,1,9,1,16:00,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500320,2025-12-02T00:00:00,NYK @ BOS,L,15.95,0,0,0.0,0,0,0.0,1,4,0.25,4,1,5,0,0,0,0,0,0,4,1,-14,7.0,0,0,6.0,1,16,16,16,20,17,20,17,1,1,1,4,4,5,11,18,18,17,14,13,16,1,1,2,18,21,22,2,1,22,1,15:57,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500303,2025-11-30T00:00:00,NYK vs. TOR,W,16.766666666666666,1,4,0.25,0,0,0.0,0,2,0.0,7,8,15,0,0,0,0,1,1,2,2,17,20.0,0,0,17.0,1,1,1,1,13,13,3,15,1,1,1,8,6,8,5,2,2,17,14,13,16,20,3,5,14,3,11,2,1,11,1,16:46,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500074,2025-11-28T00:00:00,NYK vs. MIL,W,18.988333333333333,3,3,1.0,0,0,0.0,0,2,0.0,3,4,7,1,2,2,0,0,2,2,6,-4,19.9,0,0,18.0,1,1,1,1,7,4,8,1,1,1,1,8,6,8,16,13,14,7,1,2,16,1,9,5,5,16,12,2,1,9,1,18:59,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500061,2025-11-26T00:00:00,NYK @ CHA,W,17.2,0,0,0.0,0,0,0.0,0,0,0.0,0,5,5,1,0,3,1,0,1,0,0,18,19.5,0,0,14.0,1,1,1,1,11,17,20,17,1,1,1,8,12,8,22,4,18,7,14,1,8,1,3,20,19,2,13,2,1,16,1,17:12,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500269,2025-11-22T00:00:00,NYK @ ORL,L,16.688333333333333,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,0,1,0,2,0,4,0,6,-3,14.6,0,0,13.0,1,16,16,16,14,4,8,1,1,1,1,8,12,8,21,16,22,17,5,13,3,1,19,20,5,15,18,2,1,18,1,16:41,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500262,2025-11-19T00:00:00,NYK @ DAL,W,21.543333333333333,1,1,1.0,0,0,0.0,1,6,0.167,3,5,8,1,1,0,1,0,2,4,3,-12,16.1,0,0,14.0,1,1,1,1,5,13,18,1,1,1,1,4,3,7,16,4,11,7,5,13,8,1,9,2,13,20,17,2,1,16,1,21:33,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500244,2025-11-17T00:00:00,NYK @ MIA,L,18.48,2,3,0.667,0,0,0.0,1,2,0.5,5,6,11,1,1,1,0,0,2,1,5,4,21.7,0,0,19.0,1,16,16,16,8,9,8,12,1,1,1,4,6,3,9,3,5,7,5,7,16,1,9,11,9,9,9,2,1,8,1,18:29,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500039,2025-11-14T00:00:00,NYK vs. MIA,W,14.128333333333334,0,2,0.0,0,0,0.0,0,0,0.0,8,2,10,2,2,0,0,0,5,1,0,-5,13.0,0,0,12.0,1,1,1,1,21,17,14,17,1,1,1,8,12,8,2,16,7,2,1,13,16,1,21,11,19,17,20,2,1,19,1,14:08,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500215,2025-11-12T00:00:00,NYK vs. ORL,L,17.198333333333334,1,2,0.5,0,0,0.0,0,0,0.0,5,3,8,0,0,0,0,0,4,1,2,-11,11.6,0,0,10.0,1,16,16,16,12,13,14,14,1,1,1,8,12,8,9,15,11,17,14,13,16,1,19,11,14,19,21,2,1,20,1,17:12,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500192,2025-11-09T00:00:00,NYK vs. BKN,W,16.591666666666665,4,4,1.0,0,0,0.0,0,0,0.0,3,5,8,0,0,2,2,0,3,1,8,40,29.6,0,0,24.0,1,1,1,1,16,2,3,1,1,1,1,8,12,8,16,4,11,17,14,2,3,1,14,11,3,1,3,2,1,4,1,16:36,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500175,2025-11-05T00:00:00,NYK vs. MIN,W,16.2,4,5,0.8,0,0,0.0,0,1,0.0,9,1,10,1,1,1,3,0,1,1,8,7,32.5,0,0,27.0,1,1,1,1,17,2,2,9,1,1,1,8,11,8,1,18,7,7,5,7,2,1,3,11,3,7,2,2,1,2,1,16:12,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500153,2025-11-02T00:00:00,NYK vs. CHI,W,13.351666666666667,0,3,0.0,0,0,0.0,0,0,0.0,4,1,5,1,0,0,2,0,1,0,0,-1,13.5,0,0,10.0,1,1,1,1,22,17,8,17,1,1,1,8,12,8,11,18,18,7,14,13,3,1,3,20,19,14,19,2,1,20,1,13:21,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0022500023,2025-10-31T00:00:00,NYK @ CHI,L,19.583333333333332,2,3,0.667,0,0,0.0,0,0,0.0,6,5,11,2,1,0,0,1,3,1,4,0,19.2,0,0,17.0,1,16,16,16,6,9,8,12,1,1,1,8,12,8,6,4,5,2,5,13,16,20,14,11,11,12,14,2,1,11,1,19:35,1,Mitchell Robinson,2025-26,1629011,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500453,2025-12-29T00:00:00,HOU vs. IND,W,22.288333333333334,3,4,0.75,0,0,0.0,2,6,0.333,3,2,5,0,0,0,0,1,2,6,8,17,14.0,0,0,13.0,1,1,1,1,12,5,9,6,1,1,1,5,2,18,17,22,22,18,20,12,11,20,12,1,7,7,22,4,1,21,1,22:17,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500438,2025-12-27T00:00:00,HOU vs. CLE,W,22.166666666666668,3,6,0.5,0,0,0.0,3,6,0.5,5,3,8,1,3,2,0,0,0,5,9,26,23.1,0,0,22.0,1,1,1,1,13,5,4,11,1,1,1,3,2,10,6,15,12,12,1,2,11,1,1,3,6,1,11,4,1,6,1,22:10,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500012,2025-12-25T00:00:00,HOU @ LAL,W,25.55,2,3,0.667,0,0,0.0,0,0,0.0,4,5,9,2,1,0,0,0,0,0,4,-4,16.8,0,0,15.0,1,1,1,1,6,7,19,8,1,1,1,20,21,20,15,6,10,7,6,12,11,1,1,23,14,20,18,4,1,16,1,25:33,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500422,2025-12-23T00:00:00,HOU @ LAC,L,14.0,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,1,1,0,0,1,1,0,2,-5,7.3,0,0,7.0,1,19,19,19,25,19,19,18,1,1,1,20,21,20,24,15,24,12,6,12,11,20,6,23,24,22,24,4,1,24,1,14:00,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500386,2025-12-20T00:00:00,HOU @ DEN,W,25.238333333333333,0,4,0.0,0,0,0.0,1,2,0.5,5,7,12,0,0,0,0,0,1,1,1,-10,15.4,0,0,13.0,1,1,1,1,7,24,9,24,1,1,1,12,8,10,6,3,3,18,20,12,11,1,6,14,25,25,21,4,1,21,1,25:14,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500375,2025-12-18T00:00:00,HOU @ NOP,L,27.813333333333333,2,10,0.2,0,0,0.0,2,5,0.4,6,4,10,3,1,1,1,1,3,4,6,3,27.5,0,0,23.0,1,19,19,19,4,7,1,22,1,1,1,5,4,17,3,11,8,2,6,6,5,20,19,5,8,16,4,4,1,4,1,27:49,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022501225,2025-12-15T00:00:00,HOU @ DEN,L,15.505,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,1,0,0,0,3,1,3,-8,2.0,0,0,3.0,1,19,19,19,23,19,24,1,1,1,1,12,8,10,25,25,25,18,6,12,11,1,19,14,21,24,25,4,1,25,1,15:30,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022501205,2025-12-11T00:00:00,HOU vs. LAC,W,17.916666666666668,2,4,0.5,0,0,0.0,0,0,0.0,3,3,6,2,1,2,0,1,0,0,4,10,19.2,0,0,16.0,1,1,1,1,16,7,9,11,1,1,1,20,21,20,17,15,20,7,6,2,11,20,1,23,14,11,14,4,1,14,1,17:55,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500346,2025-12-05T00:00:00,HOU vs. PHX,W,29.866666666666667,2,4,0.5,0,0,0.0,0,0,0.0,3,5,8,3,1,2,1,0,5,3,4,18,26.1,0,0,21.0,1,1,1,1,2,7,9,11,1,1,1,20,21,20,17,6,12,2,6,2,5,1,25,6,14,6,7,4,1,10,1,29:52,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500330,2025-12-03T00:00:00,HOU vs. SAC,W,17.833333333333332,5,6,0.833,0,0,0.0,1,2,0.5,5,3,8,0,3,0,2,0,0,2,11,7,23.6,0,0,23.0,1,1,1,1,17,1,4,4,1,1,1,12,8,10,6,15,12,18,1,12,1,1,1,10,4,12,10,4,1,4,1,17:50,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500301,2025-11-30T00:00:00,HOU @ UTA,W,16.94333333333333,2,4,0.5,0,0,0.0,9,10,0.9,4,8,12,2,0,1,1,0,0,6,13,24,36.4,1,0,31.0,1,1,1,1,19,7,9,11,1,1,1,1,1,8,15,1,3,7,20,6,5,1,1,1,1,2,1,1,1,1,1,16:57,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500290,2025-11-24T00:00:00,HOU @ PHX,W,16.486666666666668,2,4,0.5,0,0,0.0,2,2,1.0,3,4,7,0,0,1,0,0,2,3,6,6,17.4,0,0,15.0,1,1,1,1,21,7,9,11,1,1,1,5,8,1,17,11,19,18,20,6,11,1,12,6,8,13,15,4,1,16,1,16:29,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500054,2025-11-21T00:00:00,HOU vs. DEN,L,23.116666666666667,2,2,1.0,0,0,0.0,1,3,0.333,5,3,8,2,1,0,0,0,1,3,5,14,16.6,0,0,15.0,1,19,19,19,10,7,23,1,1,1,1,12,7,18,6,15,12,7,6,12,11,1,6,6,11,8,19,4,1,16,1,23:07,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500255,2025-11-19T00:00:00,HOU @ CLE,W,27.983333333333334,2,6,0.333,0,0,0.0,2,2,1.0,6,5,11,3,2,0,1,0,2,1,6,6,24.7,0,0,22.0,1,1,1,1,3,7,4,18,1,1,1,5,8,1,3,6,6,2,4,12,5,1,12,14,8,13,9,4,1,6,1,27:59,1,Steven Adams,2025-26,203500,Regular Season
